@relation 'letter_test_30pct.txt_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A17-N200-T1.0E-4-weka.filters.unsupervised.attribute.Remove-R11,16'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25}

@data
-0.00149,0.001881,0.00698,0.000855,-0.003684,-0.057519,-0.096848,-0.051789,0.026295,-0.007079,-0.051235,0.009441,-0.016441,0.036352,12
-0.044481,0.008015,0.067768,-0.018378,0.017364,0.02583,0.020697,-0.016142,-0.026528,-0.043871,0.005583,-0.029547,-0.00922,0.001416,17
0.006791,-0.008716,-0.04018,-0.011716,-0.002449,-0.012578,-0.016661,0.013672,-0.020923,-0.004693,-0.013444,-0.012995,-0.010131,-0.023119,10
0.021554,0.053854,-0.010533,0.033084,-0.006661,-0.057472,-0.012633,0.013532,0.02983,-0.051496,-0.001126,0.028801,0.013906,0.042615,20
0.012329,-0.023785,-0.051659,-0.003984,-0.004538,0.002253,0.03213,-0.009866,-0.039407,-0.010152,0.063004,-0.029745,0.001176,-0.003968,4
0.01552,0.023089,0.023831,-0.042591,-0.017337,0.024214,0.021047,-0.004779,0.005899,0.017543,-0.029143,0.045052,-0.005187,0.006412,9
-0.004357,-0.023283,0.016833,0.024484,-0.020971,-0.021975,0.005841,-0.042596,-0.015619,0.021626,-0.032376,-0.073539,-0.058097,-0.01388,10
-0.012178,-0.075583,-0.007257,0.008338,-0.025163,0.029908,-0.009021,-0.022055,-0.015812,-0.054158,-0.035848,0.004694,-0.026661,0.0226,7
-0.001985,-0.039421,-0.089007,0.029575,0.04735,0.022244,0.00625,0.000121,0.033817,0.026647,-0.0496,-0.001234,0.035421,0.005987,24
0.021672,0.005794,-0.021051,0.003656,-0.029558,0.027925,-0.023912,0.041318,0.050685,-0.041332,-0.01637,-0.022173,0.005701,0.033323,21
-0.033985,-0.05168,-0.03954,0.012796,0.031237,-0.000331,-0.012605,-0.040161,-0.021003,-0.018956,0.006611,-0.002441,-0.006848,0.018573,5
-0.010791,-0.037188,-0.000351,0.047307,-0.007969,0.020896,0.009603,-0.01595,0.013431,-0.000964,-0.012475,-0.051584,0.086894,-0.042645,2
-0.123677,0.045733,-0.016212,0.061317,-0.072552,0.092048,0.012524,0.063151,-0.040998,0.03629,-0.031637,-0.015054,-0.05345,-0.083213,13
0.005621,0.052738,-0.052335,0.048086,-0.037828,-0.001796,-0.013559,-0.034768,-0.087942,0.026214,-0.025708,-0.002133,-0.064131,-0.041648,2
0.029338,-0.006357,0.023587,-0.00883,0.008298,-0.003405,0.009767,-0.004321,-0.008668,0.026016,-0.088419,-0.01507,-0.028239,0.055097,8
0.05072,0.017974,-0.062028,0.007973,0.060362,0.005254,-0.015999,0.005252,-0.056789,0.004922,-0.053812,0.054009,0.023277,-0.019362,25
-0.023253,0.043641,-0.001974,-0.002473,0.001601,-0.006006,0.020235,-0.005718,-0.011228,-0.038448,0.032547,0.006452,0.000846,0.010826,20
0.06372,0.034815,0.018721,-0.033244,-0.025268,0.007445,0.029197,-0.028601,0.016057,0.005283,0.025375,0.019095,-0.029954,-0.009478,9
0.011921,0.020426,0.000705,-0.011605,-0.00667,-0.006568,-0.020962,0.02485,-0.039286,-0.041778,-0.025103,-0.012048,0.018796,-0.027543,6
0.050933,0.005851,0.037443,-0.041225,-0.01109,0.00965,-0.000292,-0.039889,0.001966,0.01442,-0.021273,0.018004,-0.0218,0.005139,9
-0.013246,0.003245,-0.023253,0.028631,-0.025077,0.001071,-0.06577,-0.029149,-0.058426,-0.030124,-0.06468,0.013219,-0.002063,-0.000186,16
-0.058337,-0.002009,-0.027658,0.018831,-0.066473,0.051738,-0.000669,0.079996,-0.015051,0.005949,-0.045261,-0.000197,-0.025756,-0.058468,13
0.00657,-0.010599,-0.01976,0.024863,-0.017626,0.041147,0.011968,0.013772,0.053594,-0.028139,-0.010682,-0.019328,-0.022631,0.012422,21
0.007386,-0.025273,-0.006565,-0.01644,0.000126,-0.006802,0.006924,0.014148,0.005249,-0.01174,-0.028247,-0.012773,0.007466,0.003509,23
-0.013944,0.063316,0.020316,0.045649,-0.026046,-0.07702,0.000961,-0.002713,0.051544,-0.071728,0.019823,-0.00462,0.019725,-0.002155,7
-0.002679,0.038634,-0.040653,-0.045649,-0.025607,0.008564,0.05353,-0.01491,-0.047764,0.03393,0.008509,-0.004349,-0.002818,0.001979,11
-0.012832,-0.019172,-0.030612,0.027635,-0.008298,0.058956,-0.01307,-0.002281,0.061365,0.035301,0.002109,-0.027876,-0.052286,0.000039,22
-0.004618,-0.01919,-0.009177,0.002173,0.007682,0.014576,-0.04293,-0.008544,0.016535,0.003446,-0.034539,0.007885,-0.054818,0.011603,13
0.078733,0.044945,-0.011632,-0.002214,-0.062766,-0.004834,0.026102,-0.046342,0.004364,0.000183,0.02457,0.008489,0.000646,-0.032422,9
-0.016086,-0.016272,-0.016159,-0.024683,-0.036826,-0.047181,0.025715,-0.002119,0.018047,0.023358,-0.017581,-0.033209,-0.007334,-0.020606,0
0.023175,-0.00811,-0.032353,-0.064767,0.004663,-0.003941,-0.04858,-0.036006,0.050695,0.027295,0.007743,-0.032827,0.020605,0.013007,12
-0.014804,-0.021234,-0.016976,0.013983,-0.009801,0.048385,-0.007732,0.021399,0.067248,-0.002185,0.011673,-0.017954,-0.055589,-0.009131,22
0.02378,0.023276,-0.010787,-0.053187,-0.007444,-0.000611,0.027497,0.028994,-0.011861,0.022436,0.003538,-0.021777,-0.028443,-0.029487,11
-0.003268,-0.010302,-0.045487,-0.01906,-0.027435,0.03881,-0.03831,-0.054014,-0.003488,-0.013896,-0.095423,-0.003028,-0.011781,0.065953,19
-0.008499,-0.014653,0.016477,0.028001,-0.039732,-0.038421,-0.013812,-0.039224,-0.013706,0.008986,-0.025324,-0.04706,-0.064026,-0.02659,10
0.022502,0.006574,0.012986,0.006354,0.004812,-0.008246,-0.002153,-0.00338,0.02182,-0.015865,-0.001603,0.010298,-0.011441,-0.024689,14
0.001301,-0.014345,-0.03909,0.019493,0.005635,0.003101,0.024803,0.054003,-0.061508,-0.045626,-0.016435,-0.008372,0.01833,-0.023619,18
0.053502,0.050393,-0.024226,0.069524,0.010319,-0.046409,-0.041431,0.018601,0.065634,-0.028631,-0.003434,-0.002636,0.000111,0.017796,20
-0.013371,-0.026394,-0.068486,-0.002335,-0.009573,0.00802,0.036318,0.024644,-0.050407,-0.02892,0.080794,0.003529,-0.024402,0.0097,11
-0.046454,0.010795,-0.008853,-0.019619,0.006866,0.01656,-0.011579,-0.026263,-0.023284,-0.073764,0.013406,-0.00618,0.012464,-0.003785,0
-0.038298,0.033,-0.026429,-0.028274,-0.035324,-0.001247,-0.051101,-0.026426,-0.050233,-0.035101,-0.010329,-0.016403,0.009062,0.001395,2
0.006106,-0.007258,0.002277,-0.005599,0.020894,-0.001021,0.001517,-0.005967,0.01565,0.016545,-0.034703,0.059522,-0.002891,-0.00955,3
-0.011818,-0.029092,0.031791,0.022853,-0.020187,-0.013342,-0.006764,-0.041192,-0.021429,0.020421,-0.036568,-0.06337,-0.077557,-0.02778,10
0.004751,-0.001918,-0.004587,0.007957,-0.01383,0.014973,0.052581,-0.008131,0.007161,-0.002534,0.018715,0.057309,-0.018985,0.001132,15
-0.005665,-0.003209,-0.015031,0.028887,0.029011,0.056143,0.008193,0.007535,0.045248,-0.010481,-0.03754,0.035087,-0.023937,0.019431,19
-0.049404,0.058843,-0.037182,-0.008113,0.063295,-0.086753,0.056702,0.073542,0.032239,0.057315,-0.032677,-0.062929,-0.021221,-0.002963,11
-0.043874,0.039536,-0.030244,-0.000937,-0.008477,0.008564,-0.009028,-0.003229,0.033259,0.000584,-0.003201,-0.017256,0.068154,-0.004501,20
0.022886,0.05293,-0.021119,-0.01211,-0.013871,0.023367,-0.043324,0.01821,-0.058347,-0.030346,-0.031588,-0.01364,0.000128,-0.033352,2
-0.021501,-0.006229,0.005067,-0.018158,0.034853,0.00634,-0.036567,-0.024996,-0.000899,-0.003415,-0.031027,-0.009372,-0.024322,0.009178,17
0.019372,-0.059164,0.006372,-0.008453,-0.016924,-0.042139,0.001135,-0.046549,-0.033842,0.024035,-0.057174,0.036868,-0.011718,-0.005176,25
0.024039,0.007414,0.00629,0.01589,-0.013124,0.005989,0.061634,0.007277,0.032026,0.000145,0.005101,0.021956,0.028111,-0.017591,18
-0.000062,0.006392,-0.004711,0.024016,0.004238,0.045701,0.017092,-0.021194,0.05406,-0.016285,-0.005111,-0.034178,-0.02215,0.029505,21
-0.020362,0.000692,-0.034552,0.04585,-0.001867,0.042897,-0.01809,0.030623,0.03747,0.034824,-0.034211,0.02454,0.028199,-0.05226,10
-0.007413,0.022317,-0.017688,-0.000876,0.009221,-0.01163,-0.039244,-0.000096,-0.027355,-0.054106,-0.017366,0.016721,0.035018,-0.020244,6
0.011549,-0.008865,-0.028525,-0.031328,0.025039,-0.021995,-0.101515,-0.010096,0.049185,0.017395,-0.02562,0.001246,-0.014845,-0.017103,12
0.048758,0.060549,0.003673,0.003872,0.002985,0.042897,-0.020058,0.000233,-0.06742,0.000183,0.003284,-0.02304,-0.051272,-0.027326,2
0.003816,-0.011325,-0.018828,0.020208,0.00336,-0.032309,-0.029963,-0.007213,-0.021887,-0.024579,-0.054043,0.013004,0.010744,0.000995,16
-0.000172,0.035786,-0.072732,-0.001064,-0.013431,0.049405,0.000927,0.001432,-0.017984,0.00528,-0.038956,0.013011,-0.005512,0.059666,19
-0.031475,-0.025084,-0.039994,-0.015017,-0.032646,-0.009777,-0.021011,-0.022424,0.026091,0.013487,-0.025779,0.047526,-0.010503,-0.017469,13
0.018109,-0.00909,-0.029644,0.026624,0.004541,-0.002972,0.010831,-0.010447,-0.001216,0.004815,-0.031709,0.039496,0.010512,-0.021047,18
-0.001744,-0.024145,0.01492,-0.001372,0.038148,-0.011563,0.003096,-0.009888,-0.035175,-0.05277,-0.028731,0.017064,0.027077,-0.028834,18
0.015685,-0.015265,-0.02278,0.006396,0.01602,0.022448,0.018616,0.007463,0.031363,-0.020519,-0.017671,0.011637,-0.008682,0.027901,5
-0.001051,-0.023637,0.019031,0.015088,-0.023624,0.010725,0.016829,-0.0284,-0.040041,-0.022133,-0.006582,-0.031891,-0.028707,0.030605,16
-0.018192,0.014655,-0.019152,0.019812,-0.007116,0.030481,0.010705,-0.006563,0.015601,0.025264,0.008032,0.046532,-0.004338,-0.057787,23
-0.018272,-0.032982,-0.016236,-0.048418,0.031275,0.02283,0.004121,-0.04752,-0.029303,-0.006501,-0.007296,-0.042575,0.03348,0.038524,23
-0.025414,-0.070352,-0.03365,0.044383,-0.051753,0.022228,0.00943,0.002126,-0.082889,-0.026112,0.003469,0.004736,-0.080766,0.034389,16
0.013793,0.004321,0.019017,0.008377,0.016249,-0.004298,-0.028459,0.010702,0.012528,-0.009828,-0.024963,-0.012624,-0.01918,-0.010538,16
-0.023184,-0.043068,-0.033037,0.006717,-0.048886,0.040738,-0.055496,0.04485,0.041482,-0.009788,-0.020279,0.008199,-0.048001,-0.019107,22
-0.010484,0.003986,-0.029234,-0.035065,0.02964,0.006517,-0.062665,-0.012525,-0.002654,0.020551,0.00911,0.045566,-0.020314,-0.001875,7
0.001263,0.020217,0.052276,-0.054952,-0.059,-0.015656,-0.004055,-0.031794,0.025231,0.032265,-0.005254,0.044123,0.044409,-0.037594,12
0.000953,0.00256,0.018522,0.011109,-0.015561,-0.005942,-0.000416,0.010955,-0.009658,-0.032286,-0.002709,-0.01134,-0.033569,-0.001564,16
0.011938,-0.004194,-0.016021,0.014404,-0.045414,0.029902,-0.000536,0.044883,0.039955,-0.054529,-0.02202,-0.021551,-0.001848,0.041963,24
-0.0194,0.012283,-0.042017,0.030063,0.02947,0.051532,0.035437,-0.015396,0.025183,0.006776,-0.044737,0.045434,-0.014521,0.045043,19
0.029439,0.03003,-0.042721,0.025797,0.008943,0.014035,-0.001584,-0.020898,0.022524,0.018853,-0.009273,-0.026094,-0.016588,0.0082,20
0.016203,-0.001834,0.011957,0.016592,0.021988,-0.031675,0.016408,-0.040865,-0.006522,0.010537,-0.004036,-0.000056,-0.016107,0.034813,16
0.011002,0.000184,-0.084357,0.008465,-0.042045,0.004489,0.010848,0.045887,-0.002405,-0.030212,-0.03148,0.014009,0.026241,0.052811,24
-0.003224,0.037255,0.027529,-0.034999,0.006206,-0.051317,-0.045352,-0.020736,0.049644,-0.03325,0.006149,-0.015717,0.023292,0.033311,12
0.036381,0.018362,0.025468,-0.047065,-0.00904,0.019594,0.007297,-0.016584,0.017038,0.011448,-0.019209,0.027707,0.009753,-0.007416,9
0.015939,0.058146,-0.037064,0.031484,-0.032259,0.016329,-0.041108,-0.035231,-0.081583,0.009941,-0.024724,-0.004136,-0.047814,-0.042354,2
-0.024174,-0.031004,-0.021661,-0.00426,-0.053616,0.043851,-0.039594,0.056305,0.019789,-0.034537,-0.021961,0.020117,-0.033893,0.006627,22
0.030755,-0.013577,-0.017753,-0.0434,0.022663,0.01275,0.036359,0.024385,-0.026635,0.022149,-0.063914,-0.002145,0.015187,0.061136,8
0.062045,0.004546,-0.052819,0.005279,0.058872,0.002943,-0.01629,0.01513,-0.046533,-0.001968,-0.05704,0.046078,0.023355,-0.027062,25
0.014561,0.00226,-0.024334,0.030696,0.035393,0.020137,0.00361,-0.025878,0.038816,-0.011569,-0.010088,0.007738,-0.033794,0.017247,5
-0.009941,0.014906,-0.0016,0.013001,0.007189,-0.029338,-0.017022,0.009319,-0.027146,-0.015202,-0.036977,0.032155,-0.015889,-0.023026,16
-0.038054,0.047693,-0.030264,-0.010126,0.059211,-0.081196,0.024371,0.062934,0.053812,0.02341,-0.015247,-0.063061,-0.025053,0.004497,11
-0.011308,-0.054043,-0.037767,-0.043765,0.016846,-0.026082,-0.015429,-0.01177,-0.009546,-0.005033,0.03749,-0.024113,-0.005433,-0.006641,10
0.023365,0.035425,-0.040373,0.011659,0.003402,0.014214,-0.045561,0.001333,0.013046,0.003314,-0.015581,-0.000575,-0.026687,0.017689,20
0.017859,-0.001568,-0.031599,0.033436,-0.006202,0.017301,0.019015,0.003587,-0.002643,0.006427,-0.00635,0.034223,-0.00564,-0.034003,18
0.000647,-0.001814,-0.043045,-0.019223,-0.058343,0.036038,-0.001792,0.052287,0.028321,-0.0586,-0.038928,-0.003674,0.03408,0.046365,24
-0.013608,-0.001976,-0.034212,0.017539,-0.030934,0.030958,0.001079,-0.019822,0.047878,-0.031982,-0.003442,-0.023064,-0.017149,0.016375,21
0.008593,0.006386,0.034606,-0.010678,-0.007704,-0.000099,0.015791,-0.000205,0.014133,-0.022072,0.005277,0.000936,-0.023449,-0.003896,14
0.01424,0.004802,-0.021549,-0.017757,-0.019164,0.005231,-0.003823,-0.047557,-0.044209,0.015339,0.010195,0.015326,0.016189,-0.05478,25
-0.009486,-0.037062,-0.01975,0.024551,0.004476,0.039031,-0.00466,0.01378,0.063347,0.020412,-0.003934,-0.022347,-0.046703,0.001077,22
-0.025166,-0.071209,0.015488,0.02156,0.028974,0.053021,0.021826,0.003579,0.043211,-0.029395,-0.029782,-0.000416,0.000142,-0.033619,5
0.019281,-0.007999,-0.06975,0.019966,-0.061867,-0.022506,-0.024206,0.038061,0.059117,-0.049247,-0.043324,-0.008269,0.053611,0.037342,21
-0.005899,0.018218,0.001971,-0.0523,-0.008564,-0.019148,0.027988,-0.039037,-0.022604,0.0418,-0.010516,-0.000917,0.026592,0.011686,11
-0.002263,-0.031149,-0.003085,-0.038338,0.000605,-0.011569,-0.008996,-0.032162,-0.004953,0.009508,0.010463,-0.018275,0.019432,-0.008031,10
0.002441,0.01461,-0.025007,0.024176,-0.001153,0.005513,-0.072877,-0.022509,-0.033454,-0.022623,-0.060643,0.02101,-0.017555,-0.007866,14
0.032057,-0.001421,0.008989,-0.011271,-0.008351,0.015357,0.00382,0.00381,-0.001714,-0.009266,0.001985,0.030134,-0.012498,-0.045144,18
-0.024745,-0.027759,-0.029776,0.004083,-0.052138,-0.010018,-0.042521,0.014284,0.062473,0.004336,-0.018854,-0.009757,-0.020508,-0.024817,22
-0.003897,-0.016202,0.006448,-0.016642,0.011737,-0.021284,0.009067,-0.020736,0.004201,-0.039996,0.047476,-0.020893,0.024276,-0.003511,17
0.02761,0.005935,0.001216,-0.022527,0.032982,0.037039,0.013272,0.022563,-0.009775,0.023408,-0.055147,-0.017135,0.005873,0.027933,8
0.020266,0.004249,-0.016066,-0.016444,0.001142,0.009356,-0.005031,-0.007059,0.019238,0.002698,0.014526,0.008327,-0.017788,-0.015678,7
-0.033767,-0.025487,0.034754,0.044512,0.009569,-0.005805,-0.03105,-0.063512,-0.043885,-0.018675,-0.051495,-0.017958,-0.046236,-0.012551,17
-0.002176,0.034917,0.011396,0.000918,-0.008218,-0.003372,0.026264,0.002502,-0.055281,-0.0179,0.020459,-0.004836,-0.014905,-0.018217,6
-0.023819,-0.040673,-0.039326,0.002933,0.030723,0.002908,0.021985,0.025069,-0.009686,-0.039601,0.0474,0.028641,-0.004822,0.048146,1
-0.044765,0.010247,-0.03981,0.064848,0.004439,0.0086,0.032381,-0.003816,0.07102,-0.001822,-0.017292,-0.006395,0.058326,-0.016052,24
-0.003522,-0.015085,-0.038158,0.007857,0.022561,-0.011754,0.008902,-0.016419,0.013734,-0.054457,0.008384,-0.017049,0.06019,0.022687,24
0.015129,-0.022785,-0.03493,0.035394,0.002484,-0.00311,0.045073,0.053034,-0.077683,-0.051094,-0.000699,-0.000674,0.001922,-0.022423,18
0.015531,0.012888,-0.031942,0.053131,-0.045446,0.000104,0.048182,-0.011631,0.022908,-0.001572,0.034407,-0.021226,0.067921,-0.053362,11
0.004497,-0.059569,-0.019733,0.035262,0.017359,-0.017251,0.00256,-0.068075,-0.034162,-0.003286,-0.01957,-0.027302,-0.008593,0.057981,16
-0.016394,0.014303,0.021654,0.021178,-0.001697,-0.001842,0.009255,-0.01565,-0.007724,0.001627,-0.016563,0.040377,-0.012031,-0.038861,14
0.007869,-0.002887,0.015914,-0.016846,-0.003428,-0.00913,0.002863,0.022554,0.020505,-0.022466,-0.012669,-0.009334,-0.008982,0.000383,14
-0.016371,-0.024824,-0.016795,-0.002747,-0.053288,0.042636,-0.044454,0.047287,0.016983,-0.029833,-0.028536,0.018609,-0.052025,0.015492,22
-0.054629,0.045875,0.037872,0.008312,-0.017098,-0.044994,0.006579,-0.018308,0.005002,-0.03968,0.021508,0.010549,-0.033862,0.034883,13
0.009038,0.018427,0.030173,-0.004439,0.020844,0.022575,-0.02476,-0.006517,-0.013852,-0.02774,-0.005941,-0.035586,-0.000471,-0.012838,6
-0.015033,0.011808,-0.007511,0.043104,-0.000962,0.059083,-0.003653,-0.030427,0.047523,0.006369,-0.029224,-0.022599,-0.011412,0.019801,21
0.015821,0.001733,-0.01281,0.016913,-0.03741,0.033456,0.004398,0.036965,0.050257,-0.049891,-0.0032,-0.030345,-0.010884,0.034954,24
-0.002236,-0.016532,-0.021759,-0.005937,0.01159,0.009748,0.016867,0.010234,-0.011118,-0.02912,0.013019,-0.044773,0.029491,-0.020635,23
-0.005865,0.023507,0.004186,-0.001937,0.061088,-0.036467,0.000182,0.008213,0.019068,-0.01542,-0.00222,0.016734,-0.013876,0.020881,3
-0.011965,-0.032781,-0.0179,-0.010867,-0.057606,0.004413,-0.048674,0.029683,0.054352,-0.005078,-0.021255,0.015133,-0.010597,-0.013942,22
-0.013745,0.004542,0.025394,-0.041579,0.028665,0.002595,-0.006823,-0.01228,-0.022703,-0.024894,-0.004574,-0.033541,-0.014939,-0.005795,17
-0.010347,0.045077,-0.030776,-0.003828,-0.015171,0.032427,-0.018505,0.017066,0.003807,-0.015164,0.000072,-0.016777,-0.022204,0.010374,20
-0.052619,-0.032845,0.023931,-0.038591,-0.058009,-0.013218,0.037129,0.011,0.008604,0.000195,-0.027554,-0.022823,-0.015369,-0.05206,0
0.001541,-0.026975,0.011898,0.005552,-0.027073,0.011197,-0.003311,0.013916,-0.019609,-0.044468,-0.00847,-0.041431,-0.014129,-0.003366,16
0.021203,-0.009591,0.020599,0.004801,-0.001552,-0.006279,-0.009494,0.018381,-0.006456,-0.03388,-0.010292,-0.028241,-0.01138,-0.037474,6
-0.018543,-0.004866,-0.035659,0.013017,-0.060599,0.044505,-0.041241,-0.003919,0.006216,-0.044765,-0.036479,-0.02012,-0.026458,0.018819,21
0.003858,-0.002433,-0.001001,0.009947,0.025392,0.042046,0.029704,-0.01485,0.037773,0.009541,-0.051326,0.013688,0.033476,-0.023898,19
-0.003568,-0.021217,-0.06214,0.022449,-0.083977,0.007708,0.016136,0.028628,0.02564,-0.044161,-0.068029,0.007405,0.030438,0.033801,24
0.032037,0.019388,-0.057085,-0.016103,-0.00882,0.021494,0.000615,-0.02601,0.026159,-0.000503,0.036255,-0.050486,-0.008598,0.002737,10
0.02681,-0.008205,-0.041656,-0.013703,0.024264,0.00978,-0.042577,0.017805,-0.02166,-0.012043,-0.030119,0.013289,-0.00597,-0.022702,23
0.000314,-0.024095,0.027073,0.013767,0.018037,0.016813,0.045027,0.004794,0.031977,-0.005059,-0.016479,0.064373,-0.019057,-0.007011,15
0.024019,0.00253,-0.000482,0.006096,-0.02366,-0.027061,0.013541,0.005136,0.00561,-0.008012,0.014799,-0.069871,-0.017819,-0.025321,10
0.023721,0.003045,0.000322,-0.000271,0.008037,-0.010632,-0.0078,-0.005676,0.012221,-0.026012,-0.015742,0.010176,0.002954,0.012999,14
-0.038296,-0.009921,-0.011451,-0.001558,0.037811,-0.012676,0.002889,-0.004219,0.008243,-0.003213,0.022101,0.062534,-0.009934,0.01395,3
-0.013187,-0.016557,-0.007442,0.011832,0.001591,0.02468,0.01884,-0.001534,0.044264,-0.000051,-0.020072,0.068475,-0.022947,-0.020184,5
-0.027959,0.014473,-0.023859,0.001293,0.004655,0.003561,-0.016339,0.021346,0.027854,0.00214,-0.027151,0.003935,0.037658,-0.002221,20
-0.024838,0.029026,-0.065375,0.016975,0.011076,0.014018,-0.027795,-0.04338,0.01639,0.028954,0.004298,-0.007877,-0.021085,-0.028037,20
-0.031128,-0.033536,-0.025737,-0.014199,0.00936,-0.003399,-0.02435,-0.021779,0.001144,0.003548,0.020825,0.000504,-0.029041,-0.010808,13
-0.021782,0.042531,-0.012711,0.000739,0.009347,-0.002881,-0.002852,-0.00977,-0.00425,-0.017466,0.011589,0.007906,0.000322,0.017644,7
-0.035045,-0.01447,0.016109,-0.002869,-0.019042,0.03157,-0.006429,-0.008253,-0.028195,-0.052163,0.017485,-0.031589,0.003482,-0.02168,4
0.025117,0.027431,0.032562,-0.028248,0.013852,0.018804,0.012758,0.025014,0.01503,-0.005147,-0.017801,-0.018282,-0.027337,0.028522,8
-0.021566,-0.010864,0.011296,0.022138,-0.011587,-0.008279,0.025825,-0.071788,-0.036509,-0.021058,0.006512,-0.034444,-0.006856,0.043628,16
0.012247,-0.022894,-0.040899,0.027591,-0.007808,0.030935,-0.013644,-0.02594,0.065759,0.039702,-0.008982,-0.041599,-0.038277,0.008156,22
0.015222,-0.005671,0.01956,-0.003261,-0.013166,0.003426,-0.022644,0.015726,0.008473,-0.034077,-0.019032,-0.024793,-0.020961,-0.023626,16
-0.050233,-0.023995,-0.050147,-0.028549,0.034028,0.010506,-0.053347,-0.057339,-0.016375,-0.005786,0.062523,0.005416,-0.0181,-0.002558,22
-0.006595,0.026803,-0.070102,0.031154,0.027452,0.041943,0.016703,-0.015215,0.039096,0.015783,-0.023505,-0.009975,0.008733,0.019849,24
0.011624,0.001569,-0.013687,-0.011876,-0.015229,-0.003864,0.002777,-0.024835,-0.020291,-0.011281,0.007019,-0.041598,0.005043,-0.007954,6
-0.001944,-0.00143,-0.023034,0.011933,0.003166,0.014396,0.021246,0.042728,0.007087,0.016494,0.031265,-0.002104,-0.060047,-0.008392,2
0.041675,0.00517,-0.016873,-0.022069,0.008247,0.024772,-0.009033,-0.004668,0.021145,-0.002724,0.009781,0.012033,-0.013419,-0.011865,4
0.01068,-0.003948,0.009621,0.008713,0.018415,-0.002885,0.011967,0.002372,0.035784,-0.02113,0.005462,0.015832,-0.010571,0.003627,14
-0.015891,0.038258,-0.002018,-0.019801,0.026565,0.033801,-0.015694,-0.042975,-0.017322,0.007629,-0.008828,0.035633,0.020698,-0.02727,18
-0.01564,-0.005375,-0.035988,-0.020985,-0.060913,0.031892,-0.020675,0.0624,-0.007024,-0.070822,-0.047934,0.001462,0.01884,0.047061,21
0.020609,0.008643,0.009008,0.007427,-0.006859,0.013263,-0.00422,0.033514,-0.013805,-0.021062,-0.000091,-0.004207,-0.033501,-0.045277,6
0.005062,0.020681,0.023128,-0.004985,0.009508,-0.009,0.004512,0.018634,0.012055,-0.043105,0.007903,-0.006097,-0.008861,-0.008873,14
0.007293,-0.048271,-0.009623,-0.0082,-0.018866,-0.016696,0.035308,0.021322,0.018192,-0.026601,0.024384,0.001301,-0.017973,0.025006,21
-0.04156,0.015391,-0.006486,-0.023304,-0.007094,-0.004896,0.018419,-0.016985,-0.000044,-0.011747,0.022767,0.068376,-0.011431,-0.000426,3
0.019432,-0.012066,-0.018306,-0.025736,-0.013083,0.01166,-0.019021,-0.001511,0.065776,0.01995,-0.006931,0.007273,-0.021197,-0.014156,13
-0.010353,0.016921,0.011846,-0.042842,-0.019308,0.093611,-0.038383,-0.008138,0.004113,-0.043273,-0.040801,-0.024577,-0.020138,0.048093,19
-0.009598,0.003784,-0.007067,0.004226,0.01904,0.014203,0.037985,-0.041469,0.039446,-0.016248,-0.008647,0.04513,-0.007445,0.02501,15
0.024672,-0.006694,0.038008,-0.018433,0.03517,0.029845,0.019744,-0.023703,0.058409,-0.035134,0.015268,-0.054226,-0.035815,0.014581,5
-0.000782,0.02497,-0.013624,-0.018847,0.047394,0.001338,0.003963,-0.003471,-0.034999,-0.023601,-0.002833,0.023965,0.032437,0.010451,25
0.006463,-0.00001,0.003346,-0.020573,0.020242,0.01002,0.015313,0.001474,0.009784,-0.018363,0.028784,0.027641,0.00874,-0.006739,1
0.036705,0.002758,0.025381,-0.037566,0.002813,-0.003522,0.033181,0.050175,0.010253,-0.010659,-0.055417,-0.00414,0.003699,0.036984,8
-0.032905,0.035674,-0.076128,0.071881,-0.011213,0.031576,0.03264,-0.060457,0.041683,0.015963,-0.001903,-0.016469,0.000368,0.032733,24
-0.016959,-0.03631,-0.037189,-0.024187,0.008224,-0.002233,-0.005693,-0.036732,-0.030934,-0.033268,0.026114,-0.061886,0.0563,-0.023513,23
0.081352,0.038785,0.043659,-0.003211,-0.071055,-0.057449,0.026781,-0.031829,-0.008553,-0.013108,-0.001168,0.03339,0.01583,-0.014301,9
0.040809,-0.038044,0.024029,0.010441,0.01794,-0.000382,0.025063,0.014551,-0.003795,0.000252,-0.002295,0.017495,0.041935,-0.048069,16
0.042125,0.050339,-0.007912,0.060237,0.002043,-0.029317,-0.039306,0.028619,0.055195,-0.039525,-0.005922,0.011716,-0.001315,0.010574,20
0.038237,-0.036968,0.009046,-0.038748,0.019858,0.012378,-0.016707,-0.006163,0.013875,0.007178,-0.000975,0.026457,-0.008956,-0.028155,1
-0.009809,-0.012508,-0.001226,-0.068991,-0.065481,-0.032428,0.047035,0.004512,0.00181,-0.009483,0.004015,0.002873,0.031803,-0.003011,0
