@relation 'letter_test_30pct.txt-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.433width-0.428x-box-0.416onpix-0.398y-box-0.391high... numeric
@attribute -0.506y-bar-0.47x2ybr-0.462xegvy+0.323yegvx+0.301x-bar... numeric
@attribute '-0.544y2bar+0.463x2bar-0.423xybar+0.419x-ege+0.21 x2ybr...' numeric
@attribute 0.492x-bar-0.472xy2br-0.414y2bar+0.319xybar+0.264x-ege... numeric
@attribute -0.574y-ege-0.467yegvx-0.303x-bar-0.269y-bar+0.243y-box... numeric
@attribute '-0.523xybar-0.477xy2br+0.35 y-ege-0.332yegvx-0.257x2ybr...' numeric
@attribute -0.561xy2br+0.423x2bar+0.354yegvx-0.322x-ege+0.289high... numeric
@attribute 0.666x2bar-0.372yegvx+0.345xybar+0.307y2bar-0.206high... numeric
@attribute -0.583x-bar+0.404yegvx-0.334xegvy-0.302high+0.246xybar... numeric
@attribute -0.5y2bar+0.422y-ege+0.409xybar-0.346x-bar-0.267width... numeric
@attribute 0.706xegvy-0.427y-bar-0.248x2ybr+0.228x-box-0.224high... numeric
@attribute 0.558onpix-0.53x-box-0.31y-ege+0.306high+0.234xybar... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25}

@data
-0.225961,0.44609,-1.489429,1.287104,0.286385,0.059695,1.026851,0.330943,0.100325,-0.449975,0.346067,0.303535,3
0.522087,0.865527,2.000987,-1.595502,0.311052,-0.824483,0.2315,-0.774169,1.320654,1.162758,0.009242,0.132964,10
-0.026805,-0.52564,-1.860523,1.40364,-0.839403,-0.67436,0.876694,-0.367528,0.012588,0.051049,1.111817,0.611119,15
1.190057,-3.609086,-0.938746,1.104142,0.273447,0.702819,0.741975,0.551153,-0.147691,0.038326,0.244525,-0.188059,19
1.93681,1.872536,0.620454,-2.212313,3.643555,3.041277,0.8365,-1.913277,1.005757,0.128406,1.468593,0.189656,11
-3.050179,0.230252,0.426525,-0.169812,0.991188,-0.64182,-0.261904,-0.178575,0.304812,-0.879562,-0.113847,-0.901686,20
1.223704,1.14218,-0.332237,-3.334512,-0.284596,-0.677679,-0.607966,0.503874,-0.284308,-1.15748,-0.427964,-0.286935,2
1.38158,0.709613,0.313078,0.481064,-0.250487,1.369924,0.156897,0.166314,0.655112,-0.488575,-0.622054,-0.002916,17
-0.035692,2.794604,-1.251125,1.163668,-1.006062,-0.583895,1.179789,-0.835565,-0.163829,-0.138573,0.078389,0.591197,25
-0.767283,-0.261062,-1.316076,0.644864,0.742622,-1.335504,0.39568,0.274342,-0.602652,0.966823,0.651199,-0.266202,18
1.443198,-3.382064,0.509012,-0.020782,0.269614,-0.779385,0.247346,-0.183386,0.962907,0.735279,-0.308827,-0.030631,21
-1.998114,-0.828107,-0.482172,0.464089,-0.290567,-0.1724,-0.204807,0.06295,0.267265,-0.864116,1.657524,-1.227175,10
-0.458963,1.384214,-0.044566,-1.478016,-1.166303,-0.187989,1.344757,0.406596,0.43935,-1.457899,-0.432333,-0.117683,6
0.894572,0.910827,1.54367,1.015611,0.421769,1.042975,-1.485163,1.09249,0.99974,-1.101422,-0.441123,0.149329,12
3.259496,1.291837,-0.695799,-2.968406,-1.162797,-0.50225,-1.450738,0.885181,-0.103219,-0.332284,0.511182,0.152271,2
-0.623371,0.892031,0.605749,-0.983095,-0.242964,-0.039792,1.166629,0.311845,-0.61274,-0.573517,-0.288439,0.0078,16
-0.762586,-2.857267,-1.227147,-1.636098,0.327004,-0.702419,-0.32331,-0.955018,-0.774818,-1.143383,-0.266542,0.535199,19
-2.737487,-0.477991,-0.410133,1.576331,0.887862,-0.2037,-0.147352,-0.257147,0.295787,-0.706201,0.116818,0.214479,13
-0.984507,-0.175487,-1.729813,-0.095171,-0.199594,-0.326043,0.749234,0.377728,-0.275401,-0.133626,0.60193,0.015027,18
-1.520422,1.287331,-0.872869,-0.861565,-0.389201,0.690465,1.704989,0.946171,-0.384511,0.415435,-1.079399,-0.320158,18
0.863852,-2.317377,-0.506986,0.508604,0.059218,0.321993,0.338261,0.055321,-0.433642,0.469151,-0.237752,0.187898,5
-0.266526,0.361133,1.405435,-0.420714,-0.881575,-0.578431,-0.228174,-0.258644,-1.207334,1.014692,-0.426217,0.003343,16
-1.913688,-0.168789,-1.811994,0.755556,-0.111977,-0.334158,-0.151038,0.426505,0.7353,-0.467285,1.477584,-0.342781,23
-2.167989,0.77351,-0.841318,-0.168962,-0.750128,0.722491,-0.443903,-0.896784,0.054096,0.343727,-1.960398,-0.043519,23
-2.390728,-1.096119,2.026788,-0.999339,-3.425577,-0.228119,0.244269,-1.849608,-1.23103,0.183469,0.955623,0.799047,16
2.991952,1.158384,1.171568,0.285562,-0.347083,0.661307,-0.136832,0.705239,-0.12377,-0.080805,0.282446,-0.365857,16
0.481571,-2.04862,2.415481,1.245886,-1.08477,0.074967,-1.087206,-0.840449,0.271925,-0.798901,0.836452,-0.376531,22
-3.758379,0.350133,0.448831,-0.025289,0.037985,0.198395,-0.703063,0.697365,0.706332,-1.186388,-0.356086,0.986859,7
-0.721209,4.25925,-0.721611,3.087699,1.108938,-2.29235,-0.724914,0.29771,-0.190232,-0.6822,0.101215,-0.456911,12
2.451061,0.89804,1.413637,-0.033991,-0.828684,0.107932,0.190074,0.0231,-0.386288,0.120645,0.450959,-0.064922,16
4.343704,-1.988737,1.760764,0.81608,-1.131217,-0.414681,-0.150974,-0.895737,-1.053922,-0.293332,0.238295,-0.54751,24
-1.323779,-4.274276,-2.139087,0.342575,1.332724,0.432582,0.98105,0.234724,-0.588386,0.042813,-0.003598,0.212226,19
-0.133314,-1.926167,-0.168112,-1.611905,1.058341,-0.70745,-0.997892,0.621436,0.229173,0.439691,0.106934,0.250001,20
-0.309269,1.080167,0.483401,0.236822,0.087923,-0.161753,0.417399,0.519635,-0.555332,0.696858,0.033186,0.656184,16
-0.831539,-2.127936,0.191641,-1.116469,-0.361209,-0.735269,0.08706,-1.432359,-1.732736,-0.888069,0.132283,0.282341,24
0.394872,1.707851,2.983017,0.914553,1.734563,-0.461041,-0.197268,1.309017,-0.088292,-0.303121,-1.337685,0.205192,12
2.375874,1.382402,-1.972004,1.588863,0.649095,-0.862848,-0.607717,0.482972,-0.262965,-0.129016,-0.418367,-0.032324,9
0.268249,1.027272,-0.800998,-3.395112,-0.475056,-0.987863,-1.161778,0.870751,-0.088044,-1.054306,0.766568,0.087859,2
1.155506,-1.616702,2.172514,1.349258,-1.337142,0.114529,-0.6418,-0.950634,-0.762984,-1.013963,0.526026,-0.381399,22
0.830484,0.305173,-1.629602,-0.784952,0.402995,0.077821,0.465908,-1.732842,-1.292485,0.054357,-0.927907,0.541565,8
0.027028,0.487994,-3.318121,-2.392746,-0.690283,0.72167,0.766663,0.983763,-0.581853,-0.721803,-0.115478,0.303542,25
2.127137,-2.553203,-0.793093,0.525061,-0.133397,0.80625,0.296815,0.881743,0.499067,0.350448,0.227659,0.274513,5
-0.452387,1.416334,0.295603,-0.852058,0.542787,0.46145,0.935091,0.765701,-0.615158,-0.542858,0.346071,0.055262,16
4.418751,1.686821,1.397101,-0.747518,2.301107,3.441518,0.394478,-1.222331,1.10962,-0.142461,1.267558,0.043355,11
-3.738998,1.19504,1.037003,-0.129835,-0.639849,1.104576,-1.244373,-0.453871,0.393271,0.612148,-0.831615,0.591028,10
2.099271,-0.888525,0.576806,-0.763428,-0.369594,-0.097723,-0.876134,0.454157,0.155858,-1.068013,0.451966,0.359761,20
-0.364533,-0.442984,-1.688986,-0.061134,-0.800274,-0.23504,0.014256,0.32367,-0.248489,-0.04042,1.29974,-0.135429,18
2.198783,-2.167516,0.653155,0.337938,-0.52342,-0.861383,0.030401,-1.585681,-1.229105,-1.004627,-0.569394,-0.491869,24
1.138637,-3.108931,0.524901,0.192349,-0.253505,-0.816814,0.090466,-0.663931,1.034519,-0.02019,-0.118085,-0.054862,21
2.229787,0.787525,0.477241,0.849149,0.034391,-0.263257,0.175402,0.282558,-0.059569,0.481223,0.071677,0.049636,14
-2.414899,2.334101,-2.29227,-0.619172,-0.655814,-0.91644,-1.033493,0.46303,0.260354,-0.247367,0.05362,-0.056252,25
-0.12689,-2.907078,1.570705,0.976623,0.082946,0.394759,-0.952131,-0.343939,0.618288,0.859104,0.644521,-0.170567,22
-0.690574,-2.385765,-0.529948,1.48209,-0.500449,1.006725,1.107539,0.089521,0.542976,1.340659,-0.387122,-1.078433,5
1.316917,-1.787655,1.831495,0.316384,-0.087078,-1.174983,-0.004571,-0.802293,-1.262133,-0.927878,-0.017748,-0.482522,21
-1.531194,3.05819,-1.614429,0.329532,1.00348,-0.748936,-0.395945,-0.910116,-0.100343,-0.202135,-0.462012,0.324431,11
-0.548448,2.605497,-0.273171,0.90164,-1.432489,-0.048639,-0.38559,-0.930744,0.932279,-0.206768,-0.359925,0.097746,10
0.505623,0.124908,0.392886,-1.214108,-0.518161,0.059029,0.209542,1.176419,-0.419076,-1.370958,-0.251663,-0.141459,14
2.365084,1.25478,-1.613879,0.573521,-1.368328,-0.468191,0.139658,0.149754,0.610549,-0.301038,0.708959,0.049845,18
-0.654459,-0.867398,2.520334,1.100501,0.581526,-0.605302,-0.822812,-0.661874,0.743482,-0.393556,0.537547,-0.309364,22
-1.036748,1.669418,0.75898,0.369411,-1.339146,0.043305,0.203561,0.040172,0.575926,0.46411,-0.47577,0.119571,17
2.750989,0.40143,-1.324801,-0.521351,-0.106674,0.428159,-0.035463,-0.854585,-0.530102,-0.106312,-0.326553,-0.175571,8
1.154023,0.15639,-0.682876,0.534654,-0.397214,-0.014267,-0.789028,0.229616,0.595319,-0.09146,0.316445,0.298901,7
-0.512118,0.804467,1.366031,-1.206795,-1.006851,-0.311368,1.993692,0.14366,1.075738,0.063019,-0.374378,-0.02315,17
-0.235316,2.032956,-0.175971,-1.950533,-0.828258,-0.708947,0.539344,-0.320859,0.087721,-0.120417,0.531961,0.323705,6
-3.152951,-0.978851,0.969125,0.965942,-1.816494,1.824253,0.060031,-0.159587,-1.410431,0.313692,0.208529,0.603353,1
-3.06794,-2.292512,-0.143064,0.710394,1.497774,0.117389,0.517434,0.530104,-0.18959,0.459049,0.796753,-1.421448,24
-1.563779,-0.33777,0.027336,0.654118,-0.032731,1.444303,-0.629802,1.281679,-1.776723,0.75402,-1.003219,-0.807267,24
-1.552868,0.459218,-0.392638,-2.910829,-1.812176,0.64862,0.773601,-0.384746,-1.77646,0.707413,0.655321,-0.129095,18
-2.639062,0.444022,-0.800424,-0.491377,-0.545123,-2.080038,-0.610007,0.163469,-0.13994,0.733041,1.357427,-1.084751,11
-3.322084,-0.374607,1.175928,-0.591394,-1.089683,-0.161278,0.371367,-0.08307,-0.916009,1.157412,-0.914341,0.560812,16
-1.772137,0.896596,-0.445561,0.470388,1.102552,-0.121975,0.337447,1.425651,-0.70972,0.292908,0.541078,-0.382582,14
1.739569,0.584964,1.032451,0.284347,0.336959,-0.015634,0.207232,-0.148798,-0.156335,0.274856,-0.204995,-0.026815,14
2.557789,-1.575671,2.159592,1.423876,-1.364054,0.176216,-0.721035,-0.858081,-0.739809,-1.080049,0.592627,-0.201441,22
-1.654504,0.697235,3.219155,0.096234,1.618968,-0.657084,1.235139,0.604433,-0.326601,-0.011958,-0.092595,0.658446,13
3.38676,1.78884,0.446522,-0.453232,-1.550399,0.346878,-0.043443,0.401185,0.537677,-0.314395,-0.221095,-0.582298,6
0.314416,-3.18264,0.385839,-0.056597,0.050808,-1.239056,0.460978,-0.235284,1.148272,-0.009723,0.100661,-0.385392,21
4.651265,-2.189643,1.677974,0.814901,-1.165082,-0.404528,-0.385442,-0.696734,-0.494849,-0.016804,0.398815,-0.455347,24
0.042694,0.90886,-0.294569,-0.630572,-1.127934,1.023671,-0.666338,-0.286026,-0.222117,0.583797,-0.213215,-0.791921,23
0.174616,0.35129,0.707235,-0.562135,0.62292,0.831646,1.765835,0.403681,0.790843,-0.239081,-0.065197,0.915898,3
0.051283,-0.393864,2.304011,1.985629,-0.134616,-0.663916,-0.951997,-0.545091,-0.097754,-0.762315,0.450159,-0.360941,22
0.019179,1.318789,0.507408,-1.152518,0.478614,0.574254,0.126925,0.089663,0.578508,0.432176,-1.383816,0.10586,17
0.821942,-1.222888,0.805163,-1.17461,0.368858,-0.125443,-1.047805,-0.006186,-0.090103,-0.666542,0.095532,-0.049646,20
-0.165507,1.750691,0.246471,1.060418,1.468428,-0.025034,0.021412,-1.686832,0.330465,0.722444,-0.020921,-0.788699,0
2.359384,0.865027,1.563171,-0.333137,-1.884949,-0.018659,-0.057246,-0.76524,-0.354091,0.289145,-0.032104,-0.518201,16
3.798043,1.914004,0.644745,-0.285962,-1.475952,0.430678,0.118412,0.084512,0.224286,0.173662,0.379247,-0.561542,6
2.454673,-2.153316,1.304676,0.079217,-1.125432,-0.464241,-0.645924,-0.692807,-0.247739,-0.961893,-0.181495,-0.546255,21
-1.202514,-1.748124,-2.382067,0.436183,1.862377,-0.181407,0.403907,0.885158,-0.229076,0.872259,-0.58276,-0.93139,19
0.081928,-2.882001,0.374333,-0.177971,0.260234,-1.770751,0.899152,-1.779821,-1.347071,-0.570981,-0.112275,-0.413677,24
0.24227,-1.612565,-0.401595,-1.127175,0.341578,-0.490375,-2.352282,0.191875,0.626733,0.630186,-0.459133,0.27075,10
1.874601,0.76904,-1.085451,-0.606596,-1.295339,1.412796,-0.625718,0.419088,-0.215842,-0.907438,0.042894,-0.084309,23
1.310113,-0.653622,-1.667735,2.224306,-0.674251,0.022997,2.119008,-0.199888,0.442913,0.208884,0.93269,0.263535,15
1.021381,1.030443,1.712882,-2.177577,-0.142416,-1.366815,-0.225562,-0.921774,1.161995,0.893038,0.235316,0.201594,10
0.386176,-0.086851,0.423186,-0.246328,0.138115,-0.605685,0.618828,0.554947,-0.210846,0.057873,-0.495289,0.344043,14
-3.482685,0.088161,0.095777,1.011157,-0.734956,0.558553,1.657056,-0.159114,0.785121,-0.738131,0.522741,1.00536,3
0.631995,-1.63202,-1.819793,2.180817,-0.228396,0.098087,1.354037,-0.092965,0.830751,-0.395551,0.975378,0.147629,5
-1.447443,0.197466,0.56212,0.375863,0.774483,0.372589,-0.130404,0.036993,-0.441574,-0.726918,0.151127,-0.731834,20
-3.250632,-1.566844,-0.495043,-0.684521,1.887104,0.877278,-2.190642,1.585074,0.185952,0.098628,0.148549,-0.259441,20
-3.224905,0.16074,1.041526,0.758395,-0.011911,1.228543,-1.294948,0.448109,0.018739,0.349682,-0.204597,0.182039,13
-0.912526,0.24415,0.431338,-0.504796,0.301629,0.041367,0.199594,0.425275,-0.089741,-0.598799,0.037809,0.247169,7
-1.018377,0.761061,1.184779,-0.345712,-1.50033,-0.000752,-0.215135,-0.09487,-0.012895,0.226026,-0.520257,-0.801265,4
4.942972,0.578805,0.247919,0.317032,0.182175,0.205785,-0.112277,-0.32462,-0.195728,0.087496,-0.095191,0.138603,8
-2.288567,0.461314,1.063224,-0.19583,-0.149005,-0.455722,-0.069167,0.305105,-1.142316,1.185232,-0.813073,0.02317,16
-1.053437,-3.331117,1.22744,-0.088846,0.812144,-0.934958,-1.485744,-0.224273,1.078699,0.938177,0.169899,0.155567,22
3.87668,1.026724,1.145005,0.294223,-0.645106,0.404796,-0.465717,0.378919,-0.185577,0.132276,0.021966,-0.61498,16
-5.931673,0.04419,0.775161,0.525827,-0.870416,1.745756,-1.947205,1.109303,0.601532,-0.228838,-0.828102,0.50737,22
-0.153818,-3.347579,-1.805563,-0.308349,1.05502,0.884515,-0.738292,0.386851,-0.116451,0.051345,0.26019,-0.438182,24
-1.877128,0.613293,0.503981,-1.777622,0.334019,-1.04459,-0.816678,-0.032978,0.005467,0.706713,-0.839955,0.083725,6
-0.031191,-0.756504,0.920688,-0.407974,-0.495033,0.63412,-0.847215,-0.589507,0.107282,0.426228,1.519922,0.509918,2
2.226073,-0.268202,-1.305234,0.450862,-0.769561,-0.175116,-0.817859,0.371363,0.626267,-0.172968,0.075717,0.348679,4
0.978166,-0.505448,0.293999,0.846073,-0.182719,0.012898,0.792588,0.45111,0.300375,0.362676,0.22726,0.257399,14
-1.502127,0.989755,-2.490316,-0.188224,-0.134286,-0.337551,0.452101,0.700935,1.117969,-1.147272,-0.319786,-0.054233,18
1.607139,-1.399496,1.565291,-0.147206,-0.780438,-0.328547,0.050322,-1.454806,-1.912989,-1.292798,-0.70255,-0.513734,21
2.557379,0.919767,0.261147,-0.85821,-0.962284,0.135761,-0.274442,0.28714,0.05902,0.050635,0.844432,-0.245792,6
2.041787,0.741102,0.927604,-0.143053,0.07698,0.246117,0.454922,0.634002,-0.058502,0.229436,-0.056347,-0.088766,14
-0.686617,-0.413037,1.37234,1.225283,-0.455126,0.199925,-0.307087,-0.596237,-1.13479,1.176743,0.095227,0.442361,21
-1.691565,0.680083,-1.166956,1.856903,0.086926,0.379618,0.629086,0.107705,0.025917,-0.803082,0.481237,0.539682,3
1.30088,-0.93384,-0.051926,1.524166,0.645984,-0.44212,-1.057579,-0.101025,0.999552,-0.046843,0.126988,0.224503,13
4.562113,-1.896488,0.115385,0.480274,-1.032848,-0.351609,-0.458866,-0.783444,0.28633,-1.118365,-1.528961,-0.410446,19
0.144418,-2.181848,-2.041795,1.283483,0.325807,-0.430059,1.947119,-0.064288,1.071507,-0.008042,-0.186988,0.695044,15
4.966418,-1.535323,0.215325,0.610255,-0.315749,0.154431,0.363389,0.01063,1.901792,1.339966,-0.972786,0.203231,5
-0.697096,1.473927,-1.573353,-0.583004,-0.547994,1.079418,0.570411,0.653802,-0.639839,-0.626808,-0.480149,0.085558,25
0.742993,0.949345,-1.121679,1.09148,-1.482519,0.22906,0.542744,-0.09072,0.652781,-0.34005,0.325853,0.304348,1
3.365974,0.550172,-0.012039,-0.22031,1.052943,-0.466879,0.919594,-1.063249,-1.069165,0.337494,-0.664633,0.239382,8
-2.74651,-4.378948,-0.82811,-0.566132,1.230694,-0.731989,-0.320003,0.196187,0.26342,0.289242,0.665004,-0.189248,24
-3.05965,1.776097,-0.246971,-1.007773,-1.557576,0.673933,-0.988168,-0.37463,0.366908,0.476854,-1.269615,-0.70761,23
1.500129,3.281128,-0.25536,0.371573,1.187492,-3.409442,-0.289474,1.533392,-1.856975,0.656859,0.175733,0.391856,9
-0.365497,2.401559,-1.209889,0.259356,-2.138904,-0.899399,1.205321,-0.241715,0.386266,0.406986,0.712826,-0.308824,16
3.692788,-0.505771,2.452383,-0.047876,-0.229739,-0.515171,0.343462,1.845337,-0.610599,-0.685248,1.217093,-0.082163,20
1.228353,1.301597,-1.226916,1.442413,-1.243507,0.147812,-0.355537,0.20288,0.740845,0.013309,-0.15739,0.32897,1
-0.281385,2.698908,-0.70857,1.891126,1.145637,-0.442795,-1.008064,-1.185655,-1.381628,0.363806,-0.445845,-0.239617,0
1.640637,-2.612679,1.386613,0.276629,-0.365553,-1.137014,0.099986,-1.1293,-0.904841,-0.560742,0.247294,-0.531126,24
-0.157613,0.483591,-0.372025,-0.056921,-1.325432,0.926,0.248272,-0.932767,-0.482201,0.043125,0.163273,-0.511908,23
2.202753,1.116766,-0.227887,-0.772286,-1.263944,0.456321,0.447486,0.042583,0.425299,-0.262774,0.083432,0.110383,4
1.889166,-0.621908,-0.100164,2.202817,-0.118647,0.556604,-0.473197,-0.263245,0.17541,0.132755,1.162867,0.184197,13
0.756818,0.130304,0.231991,0.441705,0.465536,1.577413,0.526646,0.467057,-0.02038,-0.57042,-0.145389,0.255074,3
-1.719998,-2.015288,0.882264,1.134976,0.030762,1.310171,-0.369578,-0.292685,-0.715644,1.165478,-0.512098,0.428296,15
-0.354026,-0.689361,0.181079,-0.212841,0.451694,-0.707879,1.048917,0.487393,0.334433,0.089802,-0.583758,0.292891,14
1.63941,0.756204,-1.007854,1.362307,-0.383135,0.490611,0.309305,0.434016,0.094632,-0.200843,0.284323,0.478044,3
1.918719,3.512858,-0.013063,2.092365,0.229761,-0.764101,-0.716588,-0.649466,-0.392052,0.605495,0.239432,-0.293962,0
0.374561,-3.372079,-1.243738,-0.108962,0.665025,0.2579,0.220211,-0.045177,-0.281645,0.696822,-0.657756,0.362833,5
4.438439,-1.902115,0.082449,0.448599,-0.957372,-0.413408,-0.38641,-0.835571,0.240007,-1.099552,-1.552269,-0.475627,19
0.317003,-0.36895,1.58021,0.301096,-0.319522,0.271998,-1.084121,0.088736,-0.663238,-0.876964,-0.783753,0.128398,22
-2.328749,0.662397,0.826321,-0.440623,-0.21856,-0.463123,0.835124,-0.060709,-1.270022,1.012181,-1.064115,0.724001,16
0.078196,1.171678,-0.784213,0.011788,-0.142033,0.649009,-0.686199,-0.471304,0.359398,-0.240399,-1.155927,-0.00889,23
2.741411,3.586953,-1.78426,2.5021,0.39513,-1.658672,0.399796,0.81323,-2.059421,0.114653,0.823802,0.687265,9
0.585527,-3.08287,0.955187,0.70468,0.1793,0.324123,-0.766833,-0.669604,0.609547,1.45494,0.369644,0.203216,22
-1.666957,-0.739844,0.935315,1.410523,-0.902806,1.847776,-0.485182,0.991179,-2.32896,1.112868,-0.555892,0.110742,24
-1.135192,-1.50665,0.670141,-0.704535,0.834046,-1.911643,-1.141963,-0.219429,1.4017,0.156107,-1.008539,0.578066,13
0.668487,1.101887,-1.765026,0.097497,-0.782967,-0.438944,0.550436,0.429837,-0.053179,-0.098924,0.355684,0.108522,18
-0.973744,2.362059,0.369484,-0.059631,-2.471657,0.044444,0.326419,-0.272003,-0.084072,1.18841,0.104923,-0.180866,18
-2.839507,-0.849463,0.459146,-0.477424,0.954943,-0.647718,0.432171,0.559827,0.546114,1.026181,0.638753,-1.340057,14
1.82321,1.250947,-1.627754,-1.47364,1.398394,0.959035,-1.413418,-1.129217,0.212275,0.141814,0.068431,0.266455,11
4.544743,-0.397321,1.813436,1.455758,-0.421314,-0.095208,-0.763463,-0.749743,0.166083,0.469581,0.1274,-0.546747,22
0.793098,0.607308,0.271265,-0.647581,-1.251844,0.748401,0.888857,0.648311,-1.013634,0.844663,-0.298667,-0.248878,18
0.525441,0.955036,3.753603,-0.149244,1.290411,0.016489,0.871818,1.237624,0.066658,-0.758273,0.362257,-0.005649,13
-0.335038,0.821274,-0.120386,0.79218,-0.662241,0.025435,-0.475546,0.017084,0.260273,0.561506,-0.688372,-0.65321,1
3.038863,1.24962,-0.715416,-2.930094,-1.150257,-0.513602,-1.543327,0.883839,-0.028232,-0.468184,0.578885,0.15918,2
1.298606,-3.259686,0.841766,0.510738,-0.178862,-0.256948,-0.615448,-0.60191,0.939701,-0.036397,-0.167302,-0.372603,21
-0.307877,-0.905995,-0.56889,-0.617732,-1.49063,1.437311,-0.534252,0.595896,-0.373194,-0.255507,0.436657,0.000803,19
2.574999,1.404143,-2.233982,1.433152,0.471739,-1.785639,-0.496417,0.292977,-0.30795,0.211105,0.446663,0.406574,9
4.000316,1.605814,-0.233395,-2.141131,-1.623086,-0.623396,-0.985094,0.58255,0.076725,-0.324539,0.5139,-0.042319,2
-3.970142,-1.943914,1.234449,-0.057235,0.910466,-0.54392,-0.15397,-0.23541,-2.009191,-1.371027,0.886429,-2.72097,13
-3.095561,-0.522568,0.084555,-1.435165,-0.892304,1.06363,0.48431,0.467233,-0.35732,0.101661,1.366027,0.229175,19
-1.130901,-1.837789,-0.679557,1.644759,-0.090316,1.202165,-0.990227,-0.026048,-0.324657,0.434793,0.268817,0.435048,5
-0.126401,1.536646,-0.736421,1.322431,1.825294,1.283897,-0.384916,-0.905904,-0.469426,-0.170442,-0.815576,-0.009104,0
-0.394142,1.181152,-0.149683,-0.464257,-1.339019,0.795282,1.743679,0.240117,0.053049,-0.068683,-0.346826,0.083429,1
-1.151193,0.501341,-2.066522,1.13124,-0.439818,-0.973936,2.068661,-0.431119,0.531918,0.165663,0.076652,-0.159494,8
1.571952,3.142833,-0.933798,1.584698,0.265364,-1.118917,-0.769556,-0.012968,-0.805058,0.990874,-0.089007,-0.192878,0
2.358375,-2.405588,-0.421923,0.500299,-0.012458,0.887148,0.547064,0.48022,0.122856,0.628527,-0.122688,0.235032,5
-3.075369,0.625166,0.035297,0.200012,-0.221413,0.684829,0.443143,-0.26827,-0.378604,0.025532,-0.352142,0.264916,1
-1.203906,0.659549,3.10307,-0.178189,2.202741,-1.438518,2.139262,0.959932,-0.287741,0.3078,0.116993,-0.43963,7
-3.009494,-1.132318,-1.398903,1.345502,-0.457796,0.664039,1.411178,0.075754,0.260475,0.58122,-0.254416,-1.071838,5
3.211829,0.481687,0.876942,0.231324,0.230559,0.56457,-0.212782,0.856733,-0.042774,0.182166,0.067152,-0.228485,14
2.213251,0.78179,0.240301,0.668611,0.013183,-0.190031,0.149473,0.416299,-0.053453,0.263448,0.146826,0.144851,14
-4.63261,-0.009957,0.713229,0.806487,-0.033365,1.298596,-1.501912,0.033497,-0.090066,0.255984,-0.319438,0.698753,17
-0.7022,1.226938,-0.950075,0.653546,-1.168603,-0.126462,0.519968,-0.106993,0.247495,-0.17179,0.373314,0.726867,1
-0.436799,-2.699904,-1.223589,0.386426,0.313251,0.937702,0.321326,0.517735,-0.517628,0.028455,-0.194258,0.246387,5
0.020428,0.564915,-2.495872,-0.562286,-0.696545,-0.283084,-0.15126,0.165032,-0.43414,0.148656,-0.049181,0.300877,25
0.643654,0.646312,-0.247846,-1.335575,-0.984201,-1.831985,-0.033657,0.122279,-0.199214,0.812764,1.534847,0.102707,6
-0.956263,1.303734,1.085788,-1.390535,-0.268551,-0.895744,2.153044,-0.309183,0.967554,0.091082,-1.019774,-0.122143,17
-0.22603,-3.481569,0.468043,-0.609924,0.275628,-1.104448,0.548341,-0.590262,1.04433,-0.07335,-0.191375,-0.085211,21
1.561709,0.497741,-2.495008,0.018913,-0.710739,0.350274,-0.681525,0.972651,-0.011873,0.007059,-0.479497,-0.015826,25
0.751797,0.379056,-0.722504,1.680179,0.034848,-0.248087,0.328571,0.307224,0.182769,-0.224017,0.314287,0.34805,3
-0.75275,-2.654473,0.211774,-0.391279,0.653756,-1.092077,0.490409,-1.315691,0.535045,-0.182934,-0.765225,-0.161661,21
-3.592476,0.368602,1.204801,1.041609,-0.847704,0.998125,-1.209457,-0.014301,-0.744837,-0.256955,-0.634768,0.667933,20
2.26858,0.106091,-0.859354,-0.248218,-0.677068,1.719605,-0.515496,0.403092,-0.008138,-0.587438,-0.241908,-0.301188,23
0.956544,0.983413,2.588636,-0.103972,1.554069,-0.587018,1.978,1.374101,0.109772,0.155218,0.114851,0.034226,7
-1.843086,1.888789,0.585574,-0.126649,-1.01959,-0.029925,0.130791,-0.486988,1.433683,-0.462001,-0.723185,0.154966,7
2.274074,0.612115,-0.749234,-0.577485,-0.927989,1.30479,-0.642751,0.172957,0.075176,-0.563046,0.047101,-0.194799,23
-0.101236,0.982658,3.756767,-0.391832,1.718572,-0.313713,1.387663,1.218614,-0.160591,-0.659465,0.278167,-0.302519,13
0.76844,2.325888,-0.484021,1.457013,-0.19841,-0.248586,-0.410832,-0.369045,-0.070806,-0.052231,0.45277,0.016615,16
3.240138,-1.262566,1.111368,-0.572454,-0.798931,0.00097,-0.691727,0.663805,0.155379,-0.751001,0.794561,0.115728,20
-1.384237,-0.272135,-0.917657,0.423953,0.435006,-0.202876,-0.748044,0.032173,0.129015,-0.202821,0.151622,0.324661,7
-0.186115,1.113996,-0.655857,0.68351,-0.455796,1.329871,0.100691,-0.174341,0.240359,-0.254635,-0.606602,-0.060922,23
-3.352865,1.746911,-1.017338,0.471963,-0.633772,-0.85292,0.320516,-1.031238,1.000353,-1.154387,-0.505759,0.53887,17
